source,interaction,target
X7306,1,XGene2836__7306
X1644,1,XGene2837__1644
X4128,1,XGene2840__4128
X4129,1,XGene2840__4129
X6898,1,XGene2843__6898
X6898,1,XGene2843__6898_reverse
X7358,1,XGene2850__7358
X5167,1,XGene2856__5167
X5168,1,XGene2856__5168
X3906,1,XGene2860__3906_2683
X2683,1,XGene2860__3906_2683
X7357,1,XGene2862__7357
X54576,1,XGene2864__54576
X54576,1,XGene2864__54576_reverse
X54575,1,XGene2865__54575
X54576,1,XGene2865__54576
X54575,1,XGene2866__54575
X54576,1,XGene2866__54576
X54578,1,XGene2866__54578
X54600,1,XGene2866__54600
X54658,1,XGene2866__54658
X54657,1,XGene2866__54657
X7364,1,XGene2867__7364
X54575,1,XGene2867__54575
X54576,1,XGene2867__54576
X7367,1,XGene2867__7367
X54575,1,XGene2868__54575
X54576,1,XGene2868__54576
X54575,1,XGene2869__54575
X54576,1,XGene2869__54576
X54576,1,XGene2870__54576
X54575,1,XGene2870__54575
X54600,1,XGene2870__54600
X7367,1,XGene2870__7367
X7363,1,XGene2870__7363
X54578,1,XGene2870__54578
X54657,1,XGene2870__54657
X7366,1,XGene2870__7366
X54658,1,XGene2870__54658
X54575,1,XGene2871__54575
X54576,1,XGene2871__54576
X54575,1,XGene2872__54575
X54576,1,XGene2872__54576
X7363,1,XGene2873__7363
X54575,1,XGene2873__54575
X54576,1,XGene2873__54576
X7498,1,XGene2918__7498
X7498,1,XGene2920__7498
X7498,1,XGene2921__7498
X2936,1,XGene2979__2936
X2936,1,XGene2980__2936
X10587,1,XGene2983__10587
X7296,1,XGene2983__7296
X1373,1,XGene2986__1373
X22978,1,XGene2987__22978
X84618,1,XGene2987__84618
X4907,1,XGene2987__4907
X3418,1,XGene2994__3418
X3418,1,XGene2995__3418
X5167,1,XGene2998__5167
X55902,1,XGene2999__55902
X84532,1,XGene2999__84532
X5313,1,XGene3002__5313
X953,1,XGene3005__953
X953,1,XGene3005__953_reverse
X4843,1,XGene3007__4843
X4842,1,XGene3007__4842
X4846,1,XGene3007__4846
X953,1,XGene3008__953
X953,1,XGene3008__953_reverse
X5313,1,XGene3009__5313
X5313,1,XGene3013__5313
X2222,1,XGene3015__2222
X3939,1,XGene3016__3939
X3939,1,XGene3016__3939_reverse
X3948,1,XGene3016__3948
X3948,1,XGene3016__3948_reverse
X7915,1,XGene3017__7915
X7915,1,XGene3017__7915_reverse
X953,1,XGene3019__953
X953,1,XGene3019__953_reverse
X5211,1,XGene3021__5211
X211,1,XGene3023__211
X211,1,XGene3023__211_reverse
X212,1,XGene3023__212
X212,1,XGene3023__212_reverse
X2820,1,XGene3025__2820
X875,1,XGene3027__875
X55902,1,XGene3028__55902
X84532,1,XGene3028__84532
X1719,1,XGene3029__1719
X1719,1,XGene3030__1719
X249,1,XGene3033__249
X249,1,XGene3033__249_reverse
X231,1,XGene3034__231
X231,1,XGene3035__231
X5313,1,XGene3038__5313
X3032,1,XGene3041__10449_3032
X3032,1,XGene3041__3032_30
X30,1,XGene3041__3032_30
X8833,1,XGene3042__8833
X11332,1,XGene3043__11332
X37,1,XGene3045__37
X8310,1,XGene3045__8310
X33,1,XGene3045__33
X34,1,XGene3045__34
X51,1,XGene3045__51
X48,1,XGene3047__48
X48,1,XGene3047__48_reverse
X55902,1,XGene3048__55902
X84532,1,XGene3048__84532
X2645,1,XGene3053__2645
X3098,1,XGene3053__3098
X3099,1,XGene3053__3099
X2645,1,XGene3054__2645
X3098,1,XGene3054__3098
X3099,1,XGene3054__3099
X3098,1,XGene3055__3098
X3099,1,XGene3055__3099
X3098,1,XGene3056__3098
X3099,1,XGene3056__3099
X3098,1,XGene3057__3098
X3099,1,XGene3057__3099
X3098,1,XGene3058__3098
X3099,1,XGene3058__3099
X3098,1,XGene3059__3098
X3099,1,XGene3059__3099
X3098,1,XGene3060__3098
X3099,1,XGene3060__3099
X1633,1,XGene3062__1633
X2720,1,XGene3063__2720
X5160,1,XGene3065__5160_5162
X5162,1,XGene3065__5160_5162
X5161,1,XGene3065__5161
X593,1,XGene3066__593_594_641649
X594,1,XGene3066__593_594_641649
X593,1,XGene3067__593_594_641649
X594,1,XGene3067__593_594_641649
X223,1,XGene3072__223
X7498,1,XGene3073__7498
X7498,1,XGene3073__7498_reverse
X7498,1,XGene3074__7498
X5053,1,XGene3075__5053
X6697,1,XGene3076__6697
X7166,1,XGene3077__7166
X121278,1,XGene3077__121278
X229,1,XGene3078__229
X229,1,XGene3078__229_reverse
X226,1,XGene3078__226
X226,1,XGene3078__226_reverse
X5211,1,XGene3079__5211
X5211,1,XGene3079__5211_reverse
X5211,1,XGene3080__5211
X5211,1,XGene3080__5211_reverse
X5313,1,XGene3082__5313
X3418,1,XGene3083__3418
X3418,1,XGene3084__3418
X3418,1,XGene3084__3418_reverse
X3418,1,XGene3085__3418
X3418,1,XGene3085__3418_reverse
X48,1,XGene3086__48
X1374,1,XGene3087__1374_1376
X1376,1,XGene3087__1374_1376
X1374,1,XGene3087__1374_1376_reverse
X1376,1,XGene3087__1374_1376_reverse
X1374,1,XGene3088__1374_1376
X1376,1,XGene3088__1374_1376
X1374,1,XGene3088__1374_1376_reverse
X1376,1,XGene3088__1374_1376_reverse
X1374,1,XGene3089__1374_1376
X1376,1,XGene3089__1374_1376
X1374,1,XGene3090__1374_1376
X1376,1,XGene3090__1374_1376
X1374,1,XGene3091__1374_1376
X1376,1,XGene3091__1374_1376
X1374,1,XGene3092__1374_1376
X1376,1,XGene3092__1374_1376
X1374,1,XGene3093__1374_1376
X1376,1,XGene3093__1374_1376
X1374,1,XGene3094__1374_1376
X1376,1,XGene3094__1374_1376
X1374,1,XGene3094__1374_1376_reverse
X1376,1,XGene3094__1374_1376_reverse
X1374,1,XGene3095__1374_1376
X1376,1,XGene3095__1374_1376
X1374,1,XGene3096__1374_1376
X1376,1,XGene3096__1374_1376
X1716,1,XGene3099__1716
X50484,1,XGene3103__50484_6240_6241
X6240,1,XGene3103__50484_6240_6241
X6241,1,XGene3103__50484_6240_6241
X50484,1,XGene3104__50484_6240_6241
X6240,1,XGene3104__50484_6240_6241
X6241,1,XGene3104__50484_6240_6241
X50484,1,XGene3104__50484_6240_6241_reverse
X6240,1,XGene3104__50484_6240_6241_reverse
X6241,1,XGene3104__50484_6240_6241_reverse
X50484,1,XGene3105__50484_6240_6241
X6240,1,XGene3105__50484_6240_6241
X6241,1,XGene3105__50484_6240_6241
X50484,1,XGene3105__50484_6240_6241_reverse
X6240,1,XGene3105__50484_6240_6241_reverse
X6241,1,XGene3105__50484_6240_6241_reverse
X50484,1,XGene3106__50484_6240_6241
X6240,1,XGene3106__50484_6240_6241
X6241,1,XGene3106__50484_6240_6241
X50484,1,XGene3106__50484_6240_6241_reverse
X6240,1,XGene3106__50484_6240_6241_reverse
X6241,1,XGene3106__50484_6240_6241_reverse
X3156,1,XGene3109__3156_reverse
X953,1,XGene3110__953
X953,1,XGene3110__953_reverse
X953,1,XGene3111__953
X953,1,XGene3111__953_reverse
X7498,1,XGene3112__7498
X7498,1,XGene3113__7498
X6390,1,XGene3114__6389_6390_6391_6392
X6391,1,XGene3114__6389_6390_6391_6392
X6392,1,XGene3114__6389_6390_6391_6392
X6319,1,XGene3115__6319
X79966,1,XGene3115__79966
X6319,1,XGene3116__6319
X79966,1,XGene3116__79966
X1719,1,XGene3117__1719
X1719,1,XGene3117__1719_reverse
X1719,1,XGene3118__1719
X211,1,XGene3119__211
X211,1,XGene3119__211_reverse
X212,1,XGene3119__212
X212,1,XGene3119__212_reverse
X10157,1,XGene3122__10157
X10157,1,XGene3122__10157_reverse
X220,1,XGene3128__220
X220,1,XGene3129__220
X220,1,XGene3130__220
X220,1,XGene3130__220_reverse
X220,1,XGene3131__220
X2222,1,XGene3142__2222
X2222,1,XGene3142__2222_reverse
X53354,1,XGene3143__53354
X53354,1,XGene3144__53354
X5167,1,XGene3145__5167_83594
X249,1,XGene3146__249
X249,1,XGene3146__249_reverse
X5167,1,XGene3148__5167
X1629,1,XGene3153__1629
X5211,1,XGene3154__5211
X5211,1,XGene3154__5211_reverse
X5211,1,XGene3155__5211
X5211,1,XGene3155__5211_reverse
X3032,1,XGene3164__10449_3032
X3032,1,XGene3164__3032_30
X30,1,XGene3164__3032_30
X54677,1,XGene3165__54677_reverse
X54677,1,XGene3166__54677
X223,1,XGene3170__223
X223,1,XGene3170__223_reverse
X223,1,XGene3171__223
X223,1,XGene3171__223_reverse
X34,1,XGene3180__34
X1629,1,XGene3181__1629
X1962,1,XGene3182__3030_1962_1892
X1962,1,XGene3182__3030_1962_1892_reverse
X1962,1,XGene3183__3030_1962_1892
X1962,1,XGene3185__3030_1962_1892
X593,1,XGene3186__593_594_641649
X594,1,XGene3186__593_594_641649
X6697,1,XGene3188__6697
X223,1,XGene3190__223
X223,1,XGene3190__223_reverse
X3032,1,XGene3191__10449_3032
X3032,1,XGene3191__3032_30
X30,1,XGene3191__3032_30
X249,1,XGene3193__249
X249,1,XGene3193__249_reverse
X1962,1,XGene3196__3030_1962_1892
X1962,1,XGene3197__3030_1962_1892
X1962,1,XGene3198__3030_1962_3033
X3033,1,XGene3198__3030_1962_3033
X1962,1,XGene3199__3030_1962_3033
X3033,1,XGene3199__3030_1962_3033
X1962,1,XGene3200__3030_1962_1892
X1962,1,XGene3201__3030_1962_1892
X1962,1,XGene3202__3030_1962_3033
X3033,1,XGene3202__3030_1962_3033
X1962,1,XGene3202__3030_1962_3033_reverse
X3033,1,XGene3202__3030_1962_3033_reverse
X1962,1,XGene3203__3030_1962_3033
X3033,1,XGene3203__3030_1962_3033
X3032,1,XGene3204__10449_3032
X3032,1,XGene3204__3032_30
X30,1,XGene3204__3032_30
X1962,1,XGene3205__3030_1962_3033
X3033,1,XGene3205__3030_1962_3033
X1962,1,XGene3206__3030_1962_3033
X3033,1,XGene3206__3030_1962_3033
X1962,1,XGene3207__3030_1962_1892
X1962,1,XGene3209__3030_1962_3033
X3033,1,XGene3209__3030_1962_3033
X1962,1,XGene3210__3030_1962_1892
X3032,1,XGene3211__10449_3032
X3032,1,XGene3211__3032_30
X30,1,XGene3211__3032_30
X1962,1,XGene3213__3030_1962_1892
X2720,1,XGene3215__2720
X124,1,XGene3216__124_125_126
X125,1,XGene3216__124_125_126
X124,1,XGene3216__124_125_126_reverse
X125,1,XGene3216__124_125_126_reverse
X127,1,XGene3216__127
X127,1,XGene3216__127_reverse
X1593,1,XGene3217__1593
X3295,1,XGene3218__3295
X3295,1,XGene3219__3295
X1109,1,XGene3220__1109
X1109,1,XGene3220__1109_reverse
X1109,1,XGene3221__1109
X1109,1,XGene3221__1109_reverse
X220,1,XGene3222__220
X220,1,XGene3222__220_reverse
X220,1,XGene3223__220
X220,1,XGene3224__220
X220,1,XGene3224__220_reverse
X220,1,XGene3225__220
X220,1,XGene3226__220
X220,1,XGene3226__220_reverse
X220,1,XGene3227__220
X223,1,XGene3228__223
X223,1,XGene3228__223_reverse
X8611,1,XGene3236__8611
X593,1,XGene3361__593_594_1738_1629
X594,1,XGene3361__593_594_1738_1629
X1738,1,XGene3361__593_594_1738_1629
X1629,1,XGene3361__593_594_1738_1629
X593,1,XGene3361__593_594_1738_1629_reverse
X594,1,XGene3361__593_594_1738_1629_reverse
X1738,1,XGene3361__593_594_1738_1629_reverse
X1629,1,XGene3361__593_594_1738_1629_reverse
X6646,1,XGene3367__6646
X6646,1,XGene3368__6646
X6646,1,XGene3369__6646
X6646,1,XGene3370__6646
X6646,1,XGene3371__6646
X6646,1,XGene3372__6646
X6646,1,XGene3373__6646
X6646,1,XGene3374__6646
X1056,1,XGene3375__1056
X1056,1,XGene3376__1056
X1056,1,XGene3377__1056
X1056,1,XGene3378__1056
X1056,1,XGene3379__1056
X1056,1,XGene3380__1056
X1056,1,XGene3381__1056
X1056,1,XGene3382__1056
X2182,1,XGene3383__2182
X2181,1,XGene3383__2181
X81616,1,XGene3383__81616
X2180,1,XGene3383__2180
X23305,1,XGene3383__23305
X51703,1,XGene3383__51703
X2182,1,XGene3384__2182
X2181,1,XGene3384__2181
X81616,1,XGene3384__81616
X2180,1,XGene3384__2180
X23305,1,XGene3384__23305
X51703,1,XGene3384__51703
X2182,1,XGene3385__2182
X2181,1,XGene3385__2181
X81616,1,XGene3385__81616
X2180,1,XGene3385__2180
X23305,1,XGene3385__23305
X51703,1,XGene3385__51703
X2182,1,XGene3386__2182
X2181,1,XGene3386__2181
X81616,1,XGene3386__81616
X2180,1,XGene3386__2180
X23305,1,XGene3386__23305
X51703,1,XGene3386__51703
X2182,1,XGene3387__2182
X2181,1,XGene3387__2181
X81616,1,XGene3387__81616
X2180,1,XGene3387__2180
X23305,1,XGene3387__23305
X51703,1,XGene3387__51703
X2182,1,XGene3388__2182
X2181,1,XGene3388__2181
X81616,1,XGene3388__81616
X2180,1,XGene3388__2180
X23305,1,XGene3388__23305
X51703,1,XGene3388__51703
X2182,1,XGene3389__2182
X2181,1,XGene3389__2181
X81616,1,XGene3389__81616
X2180,1,XGene3389__2180
X23305,1,XGene3389__23305
X51703,1,XGene3389__51703
X2182,1,XGene3390__2182
X2181,1,XGene3390__2181
X81616,1,XGene3390__81616
X2180,1,XGene3390__2180
X23305,1,XGene3390__23305
X51703,1,XGene3390__51703
X2182,1,XGene3391__2182
X2181,1,XGene3391__2181
X81616,1,XGene3391__81616
X2180,1,XGene3391__2180
X23305,1,XGene3391__23305
X51703,1,XGene3391__51703
X2720,1,XGene3417__2720
X8310,1,XGene3429__8310
X51,1,XGene3429__51
X8310,1,XGene3430__8310
X51,1,XGene3430__51
X8310,1,XGene3431__8310
X51,1,XGene3431__51
X8310,1,XGene3433__8310
X51,1,XGene3433__51
X8310,1,XGene3434__8310
X51,1,XGene3434__51
X8310,1,XGene3435__8310
X51,1,XGene3435__51
X8310,1,XGene3436__8310
X51,1,XGene3436__51
X8310,1,XGene3437__8310
X51,1,XGene3437__51
X33,1,XGene3445__33
X1962,1,XGene3446__3030_1962_1892
X3028,1,XGene3447__3028_1962_3295
X1962,1,XGene3447__3028_1962_3295
X3295,1,XGene3447__3028_1962_3295
X3033,1,XGene3447__3033_1962_3295
X1962,1,XGene3447__3033_1962_3295
X3295,1,XGene3447__3033_1962_3295
X3032,1,XGene3448__10449_3032
X3032,1,XGene3448__3032_30
X30,1,XGene3448__3032_30
X2182,1,XGene3449__2182
X2181,1,XGene3449__2181
X81616,1,XGene3449__81616
X2180,1,XGene3449__2180
X23305,1,XGene3449__23305
X51703,1,XGene3449__51703
X4830,1,XGene4358__4830
X4830,1,XGene4358__4830_reverse
X4831,1,XGene4358__4831
X4831,1,XGene4358__4831_reverse
X50484,1,XGene4359__50484
X50484,1,XGene4359__50484_reverse
X3295,1,XGene4360__3295
X1962,1,XGene4360__1962
X3033,1,XGene4360__3033
X3028,1,XGene4360__3028
X3032,1,XGene4360__3032
X3295,1,XGene4361__3295
X3295,1,XGene4361__3295_reverse
X1962,1,XGene4361__1962
X1962,1,XGene4361__1962_reverse
X9045,1,XGene4366__9045_reverse
X5092,1,XGene4386__5092
X5092,1,XGene4386__5092_reverse
X25830,1,XGene4388__25830
X59272,1,XGene4395__59272
X59272,1,XGene4395__59272_reverse
X59272,1,XGene4396__59272
X59272,1,XGene4396__59272_reverse
X59272,1,XGene4397__59272
X59272,1,XGene4397__59272_reverse
X883,1,XGene4410__883
X883,1,XGene4410__883_reverse
X5305,1,XGene4417__5305
X8396,1,XGene4417__8396
X79837,1,XGene4417__79837
X33,1,XGene4422__33
X33,1,XGene4422__33_reverse
X51,1,XGene4422__51
X51,1,XGene4422__51_reverse
X51,1,XGene4423__51
X51,1,XGene4423__51_reverse
X8310,1,XGene4423__8310
X8310,1,XGene4423__8310_reverse
X33,1,XGene4424__33
X33,1,XGene4424__33_reverse
X51,1,XGene4424__51
X51,1,XGene4424__51_reverse
X51,1,XGene4425__51
X51,1,XGene4425__51_reverse
X8310,1,XGene4425__8310
X8310,1,XGene4425__8310_reverse
X33,1,XGene4426__33
X33,1,XGene4426__33_reverse
X51,1,XGene4426__51
X51,1,XGene4426__51_reverse
X51,1,XGene4427__51
X8310,1,XGene4427__8310
X51,1,XGene4428__51_reverse
X8310,1,XGene4428__8310_reverse
X1962,1,XGene4429__1962
X1962,1,XGene4429__1962_reverse
X3032,1,XGene4429__3032
X3032,1,XGene4429__3032_reverse
X1962,1,XGene4430__1962
X1962,1,XGene4430__1962_reverse
X1962,1,XGene4431__1962
X1962,1,XGene4431__1962_reverse
X3032,1,XGene4431__3032
X3032,1,XGene4431__3032_reverse
X1962,1,XGene4432__1962
X1962,1,XGene4432__1962_reverse
X1962,1,XGene4433__1962
X1962,1,XGene4433__1962_reverse
X3032,1,XGene4433__3032
X3032,1,XGene4433__3032_reverse
X1962,1,XGene4434__1962
X1962,1,XGene4434__1962_reverse
X1962,1,XGene4435__1962
X1962,1,XGene4435__1962_reverse
X3032,1,XGene4435__3032
X3032,1,XGene4435__3032_reverse
X1962,1,XGene4436__1962
X1962,1,XGene4436__1962_reverse
X3295,1,XGene4437__3295
X3295,1,XGene4437__3295_reverse
X1962,1,XGene4437__1962
X1962,1,XGene4437__1962_reverse
X3033,1,XGene4437__3033
X3033,1,XGene4437__3033_reverse
X3028,1,XGene4437__3028
X3028,1,XGene4437__3028_reverse
X3295,1,XGene4438__3295
X3295,1,XGene4438__3295_reverse
X1962,1,XGene4438__1962
X1962,1,XGene4438__1962_reverse
X3295,1,XGene4439__3295
X3295,1,XGene4439__3295_reverse
X1962,1,XGene4439__1962
X1962,1,XGene4439__1962_reverse
X3033,1,XGene4439__3033
X3033,1,XGene4439__3033_reverse
X3028,1,XGene4439__3028
X3028,1,XGene4439__3028_reverse
X3295,1,XGene4440__3295
X3295,1,XGene4440__3295_reverse
X1962,1,XGene4440__1962
X1962,1,XGene4440__1962_reverse
X3295,1,XGene4441__3295
X3295,1,XGene4441__3295_reverse
X1962,1,XGene4441__1962
X1962,1,XGene4441__1962_reverse
X3033,1,XGene4441__3033
X3033,1,XGene4441__3033_reverse
X3028,1,XGene4441__3028
X3028,1,XGene4441__3028_reverse
X3295,1,XGene4442__3295
X3295,1,XGene4442__3295_reverse
X1962,1,XGene4442__1962
X1962,1,XGene4442__1962_reverse
X3032,1,XGene4445__3032
X3032,1,XGene4445__3032_reverse
X30,1,XGene4446__30
X30,1,XGene4446__30_reverse
X3032,1,XGene4447__3032
X3032,1,XGene4447__3032_reverse
X30,1,XGene4448__30
X30,1,XGene4448__30_reverse
X3032,1,XGene4449__3032
X3032,1,XGene4449__3032_reverse
X30,1,XGene4450__30
X30,1,XGene4450__30_reverse
X3032,1,XGene4451__3032
X3032,1,XGene4451__3032_reverse
X30,1,XGene4452__30
X30,1,XGene4452__30_reverse
X1962,1,XGene4453__1962
X1962,1,XGene4453__1962_reverse
X1962,1,XGene4454__1962
X1962,1,XGene4454__1962_reverse
X5092,1,XGene4460__5092
X5092,1,XGene4460__5092_reverse
X3283,1,XGene4462__3283
X3283,1,XGene4462__3283_reverse
X3284,1,XGene4462__3284
X3284,1,XGene4462__3284_reverse
X3283,1,XGene4463__3283
X3283,1,XGene4463__3283_reverse
X3284,1,XGene4463__3284
X3284,1,XGene4463__3284_reverse
X1593,1,XGene4466__1593
X1593,1,XGene4466__1593_reverse
X1593,1,XGene4468__1593
X1593,1,XGene4468__1593_reverse
X11332,1,XGene4472__11332
X11332,1,XGene4472__11332_reverse
X6342,1,XGene4476__6342
X5305,1,XGene4493__5305
X8396,1,XGene4493__8396
X79837,1,XGene4493__79837
X162417,1,XGene4495__162417
X162417,1,XGene4495__162417_reverse
X1581,1,XGene4503__1581
X54658,1,XGene4507__54658
X162417,1,XGene4510__162417
X162417,1,XGene4510__162417_reverse
X1543,1,XGene4512__1543
X1544,1,XGene4512__1544
X1571,1,XGene4512__1571
X1576,1,XGene4512__1576
X1558,1,XGene4512__1558
X1565,1,XGene4512__1565
X1548,1,XGene4512__1548
X1588,1,XGene4512__1588
X1559,1,XGene4512__1559
X1555,1,XGene4512__1555
X1577,1,XGene4512__1577
X1551,1,XGene4512__1551
X1562,1,XGene4512__1562
X1573,1,XGene4512__1573
X1545,1,XGene4512__1545
X64816,1,XGene4512__64816
X7177,1,XGene4518__7177
X7177,1,XGene4518__7177_reverse
X883,1,XGene4521__883
X883,1,XGene4521__883_reverse
X54658,1,XGene4523__54658
X54658,1,XGene4524__54658
X1636,1,XGene4532__1636
X1636,1,XGene4532__1636_reverse
X59272,1,XGene4532__59272
X59272,1,XGene4532__59272_reverse
X9365,1,XGene4535__9365
X9365,1,XGene4535__9365_reverse
X9365,1,XGene4536__9365
X9365,1,XGene4536__9365_reverse
X1593,1,XGene4543__1593
X1593,1,XGene4543__1593_reverse
X1593,1,XGene4545__1593
X1593,1,XGene4545__1593_reverse
X1582,1,XGene4549__1582
X11332,1,XGene4556__11332
X5092,1,XGene4563__5092
X5092,1,XGene4563__5092_reverse
X7173,1,XGene4579__7173
X7173,1,XGene4579__7173_reverse
X9588,1,XGene4579__9588
X9588,1,XGene4579__9588_reverse
X2182,1,XGene4581__2182
X2181,1,XGene4581__2181
X2180,1,XGene4581__2180
X51703,1,XGene4581__51703
X23305,1,XGene4581__23305
X5315,1,XGene4583__5315
X5315,1,XGene4583__5315_reverse
X5297,1,XGene4585__5297
X5298,1,XGene4585__5298
X5286,1,XGene4586__5286
X5287,1,XGene4586__5287
X5288,1,XGene4586__5288
X51,1,XGene4588__51
X8310,1,XGene4589__8310
X8309,1,XGene4589__8309
X51,1,XGene4589__51
X1962,1,XGene4590__1962
X1962,1,XGene4590__1962_reverse
X3295,1,XGene4591__3295
X3295,1,XGene4591__3295_reverse
X1962,1,XGene4591__1962
X1962,1,XGene4591__1962_reverse
X30,1,XGene4592__30
X30,1,XGene4592__30_reverse
X30,1,XGene4593__30
X30,1,XGene4593__30_reverse
X1962,1,XGene4594__1962
X1962,1,XGene4594__1962_reverse
X3295,1,XGene4595__3295
X3295,1,XGene4595__3295_reverse
X1962,1,XGene4595__1962
X1962,1,XGene4595__1962_reverse
X1962,1,XGene4596__1962
X1962,1,XGene4596__1962_reverse
X1962,1,XGene4597__1962
X1962,1,XGene4597__1962_reverse
X8310,1,XGene4599__8310
X8309,1,XGene4599__8309
X51,1,XGene4599__51
X8310,1,XGene4601__8310
X8309,1,XGene4601__8309
X51,1,XGene4601__51
X51,1,XGene4602__51
X1962,1,XGene4603__1962
X1962,1,XGene4603__1962_reverse
X1666,1,XGene4605__1666
X1666,1,XGene4605__1666_reverse
X1962,1,XGene4606__1962
X1962,1,XGene4606__1962_reverse
X1962,1,XGene4607__1962
X1962,1,XGene4607__1962_reverse
X1962,1,XGene4608__1962
X1962,1,XGene4608__1962_reverse
X3032,1,XGene4608__3032
X3032,1,XGene4608__3032_reverse
X3295,1,XGene4609__3295
X3295,1,XGene4609__3295_reverse
X1962,1,XGene4609__1962
X1962,1,XGene4609__1962_reverse
X3033,1,XGene4609__3033
X3033,1,XGene4609__3033_reverse
X3028,1,XGene4609__3028
X3028,1,XGene4609__3028_reverse
X3032,1,XGene4610__3032
X3032,1,XGene4610__3032_reverse
X223,1,XGene4617__223
X223,1,XGene4617__223_reverse
X239,1,XGene4626__239
X239,1,XGene4626__239_reverse
X239,1,XGene4629__239
X2182,1,XGene4635__2182
X2181,1,XGene4635__2181
X2180,1,XGene4635__2180
X51703,1,XGene4635__51703
X23305,1,XGene4635__23305
X1962,1,XGene4637__1962
X1962,1,XGene4637__1962_reverse
X3295,1,XGene4638__3295
X3295,1,XGene4638__3295_reverse
X1962,1,XGene4638__1962
X1962,1,XGene4638__1962_reverse
X8310,1,XGene4639__8310
X8309,1,XGene4639__8309
X51,1,XGene4639__51
X7173,1,XGene4640__7173
X9588,1,XGene4640__9588
X2182,1,XGene4648__2182
X2181,1,XGene4648__2181
X2180,1,XGene4648__2180
X51703,1,XGene4648__51703
X23305,1,XGene4648__23305
X2182,1,XGene4653__2182
X2181,1,XGene4653__2181
X2180,1,XGene4653__2180
X51703,1,XGene4653__51703
X23305,1,XGene4653__23305
X10682,1,XGene4655__10682
X10682,1,XGene4655__10682_reverse
X2182,1,XGene4656__2182
X2181,1,XGene4656__2181
X2180,1,XGene4656__2180
X51703,1,XGene4656__51703
X23305,1,XGene4656__23305
X3295,1,XGene4661__3295
X3295,1,XGene4661__3295_reverse
X1962,1,XGene4661__1962
X1962,1,XGene4661__1962_reverse
X8310,1,XGene4662__8310
X8309,1,XGene4662__8309
X51,1,XGene4662__51
X30,1,XGene4663__30
X30,1,XGene4663__30_reverse
X1962,1,XGene4664__1962
X1962,1,XGene4664__1962_reverse
X2182,1,XGene4665__2182
X2181,1,XGene4665__2181
X2180,1,XGene4665__2180
X51703,1,XGene4665__51703
X23305,1,XGene4665__23305
X3295,1,XGene4682__3295
X3295,1,XGene4682__3295_reverse
X1962,1,XGene4682__1962
X1962,1,XGene4682__1962_reverse
X3033,1,XGene4682__3033
X3033,1,XGene4682__3033_reverse
X3028,1,XGene4682__3028
X3028,1,XGene4682__3028_reverse
X3032,1,XGene4682__3032
X3032,1,XGene4682__3032_reverse
X3295,1,XGene4683__3295
X3295,1,XGene4683__3295_reverse
X1962,1,XGene4683__1962
X1962,1,XGene4683__1962_reverse
X3033,1,XGene4683__3033
X3033,1,XGene4683__3033_reverse
X3028,1,XGene4683__3028
X3028,1,XGene4683__3028_reverse
X3032,1,XGene4683__3032
X3032,1,XGene4683__3032_reverse
X3295,1,XGene4684__3295
X3295,1,XGene4684__3295_reverse
X1962,1,XGene4684__1962
X1962,1,XGene4684__1962_reverse
X3033,1,XGene4684__3033
X3033,1,XGene4684__3033_reverse
X3028,1,XGene4684__3028
X3028,1,XGene4684__3028_reverse
X3032,1,XGene4684__3032
X3032,1,XGene4684__3032_reverse
X34,1,XGene4687__34
X34,1,XGene4687__34_reverse
X33,1,XGene4687__33
X33,1,XGene4687__33_reverse
X34,1,XGene4688__34
X34,1,XGene4688__34_reverse
X33,1,XGene4688__33
X33,1,XGene4688__33_reverse
X3032,1,XGene4689__3032
X3032,1,XGene4689__3032_reverse
X3032,1,XGene4690__3032
X3032,1,XGene4690__3032_reverse
X3032,1,XGene4691__3032_reverse
X1962,1,XGene4692__1962
X1962,1,XGene4692__1962_reverse
X3032,1,XGene4692__3032
X3032,1,XGene4692__3032_reverse
X1962,1,XGene4693__1962
X1962,1,XGene4693__1962_reverse
X3032,1,XGene4693__3032
X3032,1,XGene4693__3032_reverse
X1962,1,XGene4694__1962
X1962,1,XGene4694__1962_reverse
X3032,1,XGene4694__3032
X3032,1,XGene4694__3032_reverse
X51,1,XGene4720__51
X8310,1,XGene4721__8310
X8309,1,XGene4721__8309
X51,1,XGene4721__51
X1593,1,XGene4723__1593
X5338,1,XGene4732__5338
X5338,1,XGene4732__5338_reverse
X5337,1,XGene4733__5337
X5337,1,XGene4733__5337_reverse
X5338,1,XGene4738__5338
X223,1,XGene4740__223
X223,1,XGene4740__223_reverse
X9365,1,XGene4745__9365
X9365,1,XGene4745__9365_reverse
X9365,1,XGene4746__9365
X9365,1,XGene4746__9365_reverse
X5742,1,XGene4773__5742
X5743,1,XGene4773__5743
X2878,1,XGene4780__2878
X2878,1,XGene4780__2878_reverse
X51,1,XGene4797__51
X51,1,XGene4798__51
X1962,1,XGene4799__1962
X1962,1,XGene4799__1962_reverse
X54677,1,XGene4891__54677
X54677,1,XGene4891__54677_reverse
X1374,1,XGene4894__1374
X1375,1,XGene4894__1375
X126129,1,XGene4894__126129
X1374,1,XGene4896__1374
X1374,1,XGene4896__1374_reverse
X1375,1,XGene4896__1375
X1375,1,XGene4896__1375_reverse
X126129,1,XGene4896__126129
X126129,1,XGene4896__126129_reverse
X1374,1,XGene4898__1374
